"date","num_infs","location"
2020-05-31,0,"Andorra"
2020-06-01,0,"Andorra"
2020-06-02,0,"Andorra"
2020-06-03,0,"Andorra"
2020-06-04,0,"Andorra"
2020-06-05,0,"Andorra"
2020-06-06,0,"Andorra"
2020-06-07,0,"Andorra"
2020-06-08,0,"Andorra"
2020-06-09,0,"Andorra"
2020-06-10,0,"Andorra"
2020-06-11,0,"Andorra"
2020-06-12,0,"Andorra"
2020-06-13,0,"Andorra"
2020-06-14,0,"Andorra"
2020-06-15,0,"Andorra"
2020-06-16,0,"Andorra"
2020-06-17,0,"Andorra"
2020-06-18,0,"Andorra"
2020-06-19,0,"Andorra"
2020-06-20,0,"Andorra"
2020-06-21,0,"Andorra"
2020-06-22,0,"Andorra"
2020-06-23,0,"Andorra"
2020-06-24,0,"Andorra"
2020-06-25,0,"Andorra"
2020-06-26,0,"Andorra"
2020-06-27,0,"Andorra"
2020-06-28,0,"Andorra"
2020-06-29,0,"Andorra"
2020-06-30,0,"Andorra"
2020-07-01,0,"Andorra"
2020-07-02,0,"Andorra"
2020-07-03,0,"Andorra"
2020-07-04,0,"Andorra"
2020-07-05,0,"Andorra"
2020-07-06,0,"Andorra"
2020-07-07,0,"Andorra"
2020-07-08,0,"Andorra"
2020-07-09,0,"Andorra"
2020-07-10,0,"Andorra"
2020-07-11,0,"Andorra"
2020-07-12,0,"Andorra"
2020-07-13,0,"Andorra"
2020-07-14,0,"Andorra"
2020-07-15,0,"Andorra"
2020-07-16,0,"Andorra"
2020-07-17,0,"Andorra"
2020-07-18,0,"Andorra"
2020-07-19,0,"Andorra"
2020-07-20,100,"Andorra"
2020-07-21,0,"Andorra"
2020-07-22,0,"Andorra"
2020-07-23,0,"Andorra"
2020-07-24,0,"Andorra"
2020-07-25,0,"Andorra"
2020-07-26,0,"Andorra"
2020-07-27,NA,"Andorra"
2020-07-28,NA,"Andorra"
2020-07-29,NA,"Andorra"
2020-07-30,NA,"Andorra"
2020-07-31,NA,"Andorra"
2020-08-01,NA,"Andorra"
2020-08-02,NA,"Andorra"
2020-08-03,NA,"Andorra"
2020-08-04,NA,"Andorra"
2020-08-05,NA,"Andorra"
2020-08-06,NA,"Andorra"
2020-08-07,NA,"Andorra"
2020-08-08,NA,"Andorra"
2020-08-09,NA,"Andorra"
2020-08-10,NA,"Andorra"
2020-08-11,NA,"Andorra"
2020-08-12,NA,"Andorra"
2020-08-13,NA,"Andorra"
2020-08-14,NA,"Andorra"
2020-08-15,NA,"Andorra"
2020-08-16,NA,"Andorra"
2020-08-17,NA,"Andorra"
2020-08-18,NA,"Andorra"
2019-12-31,0,"Angola"
2020-01-01,0,"Angola"
2020-01-02,0,"Angola"
2020-01-03,0,"Angola"
2020-01-04,0,"Angola"
2020-01-05,0,"Angola"
2020-01-06,0,"Angola"
2020-01-07,0,"Angola"
2020-01-08,0,"Angola"
2020-01-09,0,"Angola"
2020-01-10,0,"Angola"
2020-01-11,0,"Angola"
2020-01-12,0,"Angola"
2020-01-13,0,"Angola"
2020-01-14,0,"Angola"
2020-01-15,0,"Angola"
2020-01-16,0,"Angola"
2020-01-17,0,"Angola"
2020-01-18,0,"Angola"
2020-01-19,0,"Angola"
2020-01-20,0,"Angola"
2020-01-21,0,"Angola"
2020-01-22,0,"Angola"
2020-01-23,0,"Angola"
2020-01-24,0,"Angola"
2020-01-25,0,"Angola"
2020-01-26,0,"Angola"
2020-01-27,0,"Angola"
2020-01-28,0,"Angola"
2020-01-29,0,"Angola"
2020-01-30,0,"Angola"
2020-01-31,0,"Angola"
2020-02-01,0,"Angola"
2020-02-02,0,"Angola"
2020-02-03,0,"Angola"
2020-02-04,0,"Angola"
2020-02-05,0,"Angola"
2020-02-06,0,"Angola"
2020-02-07,0,"Angola"
2020-02-08,0,"Angola"
2020-02-09,0,"Angola"
2020-02-10,0,"Angola"
2020-02-11,0,"Angola"
2020-02-12,0,"Angola"
2020-02-13,0,"Angola"
2020-02-14,0,"Angola"
2020-02-15,0,"Angola"
2020-02-16,0,"Angola"
2020-02-17,0,"Angola"
2020-02-18,0,"Angola"
2020-02-19,0,"Angola"
2020-02-20,0,"Angola"
2020-02-21,0,"Angola"
2020-02-22,0,"Angola"
2020-02-23,0,"Angola"
2020-02-24,0,"Angola"
2020-02-25,0,"Angola"
2020-02-26,0,"Angola"
2020-02-27,0,"Angola"
2020-02-28,0,"Angola"
2020-02-29,0,"Angola"
2020-03-01,0,"Angola"
2020-03-02,0,"Angola"
2020-03-03,0,"Angola"
2020-03-04,0,"Angola"
2020-03-05,0,"Angola"
2020-03-06,200,"Angola"
2020-03-07,0,"Angola"
2020-03-08,0,"Angola"
2020-03-09,0,"Angola"
2020-03-10,0,"Angola"
2020-03-11,0,"Angola"
2020-03-12,0,"Angola"
2020-03-13,0,"Angola"
2020-03-14,0,"Angola"
2020-03-15,0,"Angola"
2020-03-16,0,"Angola"
2020-03-17,0,"Angola"
2020-03-18,0,"Angola"
2020-03-19,0,"Angola"
2020-03-20,0,"Angola"
2020-03-21,0,"Angola"
2020-03-22,0,"Angola"
2020-03-23,0,"Angola"
2020-03-24,0,"Angola"
2020-03-25,0,"Angola"
2020-03-26,0,"Angola"
2020-03-27,0,"Angola"
2020-03-28,0,"Angola"
2020-03-29,0,"Angola"
2020-03-30,0,"Angola"
2020-03-31,0,"Angola"
2020-04-01,0,"Angola"
2020-04-02,0,"Angola"
2020-04-03,0,"Angola"
2020-04-04,0,"Angola"
2020-04-05,0,"Angola"
2020-04-06,0,"Angola"
2020-04-07,0,"Angola"
2020-04-08,0,"Angola"
2020-04-09,0,"Angola"
2020-04-10,0,"Angola"
2020-04-11,0,"Angola"
2020-04-12,0,"Angola"
2020-04-13,0,"Angola"
2020-04-14,0,"Angola"
2020-04-15,0,"Angola"
2020-04-16,0,"Angola"
2020-04-17,0,"Angola"
2020-04-18,0,"Angola"
2020-04-19,0,"Angola"
2020-04-20,0,"Angola"
2020-04-21,0,"Angola"
2020-04-22,0,"Angola"
2020-04-23,0,"Angola"
2020-04-24,0,"Angola"
2020-04-25,100,"Angola"
2020-04-26,0,"Angola"
2020-04-27,0,"Angola"
2020-04-28,0,"Angola"
2020-04-29,0,"Angola"
2020-04-30,100,"Angola"
2020-05-01,0,"Angola"
2020-05-02,0,"Angola"
2020-05-03,0,"Angola"
2020-05-04,0,"Angola"
2020-05-05,0,"Angola"
2020-05-06,0,"Angola"
2020-05-07,0,"Angola"
2020-05-08,0,"Angola"
2020-05-09,0,"Angola"
2020-05-10,0,"Angola"
2020-05-11,0,"Angola"
2020-05-12,0,"Angola"
2020-05-13,0,"Angola"
2020-05-14,0,"Angola"
2020-05-15,0,"Angola"
2020-05-16,0,"Angola"
2020-05-17,0,"Angola"
2020-05-18,0,"Angola"
2020-05-19,100,"Angola"
2020-05-20,0,"Angola"
2020-05-21,100,"Angola"
2020-05-22,0,"Angola"
2020-05-23,0,"Angola"
2020-05-24,0,"Angola"
2020-05-25,100,"Angola"
2020-05-26,100,"Angola"
2020-05-27,0,"Angola"
2020-05-28,100,"Angola"
2020-05-29,0,"Angola"
2020-05-30,100,"Angola"
2020-05-31,0,"Angola"
2020-06-01,0,"Angola"
2020-06-02,0,"Angola"
2020-06-03,0,"Angola"
2020-06-04,0,"Angola"
2020-06-05,100,"Angola"
2020-06-06,0,"Angola"
2020-06-07,200,"Angola"
2020-06-08,200,"Angola"
2020-06-09,200,"Angola"
2020-06-10,100,"Angola"
2020-06-11,100,"Angola"
2020-06-12,0,"Angola"
2020-06-13,0,"Angola"
2020-06-14,200,"Angola"
2020-06-15,0,"Angola"
2020-06-16,100,"Angola"
2020-06-17,100,"Angola"
2020-06-18,0,"Angola"
2020-06-19,300,"Angola"
2020-06-20,0,"Angola"
2020-06-21,0,"Angola"
2020-06-22,100,"Angola"
2020-06-23,100,"Angola"
2020-06-24,100,"Angola"
2020-06-25,0,"Angola"
2020-06-26,0,"Angola"
2020-06-27,0,"Angola"
2020-06-28,100,"Angola"
2020-06-29,300,"Angola"
2020-06-30,0,"Angola"
2020-07-01,200,"Angola"
2020-07-02,400,"Angola"
2020-07-03,100,"Angola"
2020-07-04,100,"Angola"
2020-07-05,600,"Angola"
2020-07-06,100,"Angola"
2020-07-07,300,"Angola"
2020-07-08,100,"Angola"
2020-07-09,200,"Angola"
2020-07-10,100,"Angola"
2020-07-11,300,"Angola"
2020-07-12,100,"Angola"
2020-07-13,300,"Angola"
2020-07-14,200,"Angola"
2020-07-15,300,"Angola"
2020-07-16,300,"Angola"
2020-07-17,500,"Angola"
2020-07-18,300,"Angola"
2020-07-19,200,"Angola"
2020-07-20,0,"Angola"
2020-07-21,0,"Angola"
2020-07-22,600,"Angola"
2020-07-23,0,"Angola"
2020-07-24,200,"Angola"
2020-07-25,0,"Angola"
2020-07-26,200,"Angola"
2020-07-27,NA,"Angola"
2020-07-28,NA,"Angola"
2020-07-29,NA,"Angola"
2020-07-30,NA,"Angola"
2020-07-31,NA,"Angola"
2020-08-01,NA,"Angola"
2020-08-02,NA,"Angola"
2020-08-03,NA,"Angola"
2020-08-04,NA,"Angola"
2020-08-05,NA,"Angola"
2020-08-06,NA,"Angola"
2020-08-07,NA,"Angola"
2020-08-08,NA,"Angola"
2020-08-09,NA,"Angola"
2020-08-10,NA,"Angola"
2020-08-11,NA,"Angola"
2020-08-12,NA,"Angola"
2020-08-13,NA,"Angola"
2020-08-14,NA,"Angola"
2020-08-15,NA,"Angola"
2020-08-16,NA,"Angola"
2020-08-17,NA,"Angola"
2020-08-18,NA,"Angola"
2019-12-31,0,"Antigua and Barbuda"
2020-01-01,0,"Antigua and Barbuda"
2020-01-02,0,"Antigua and Barbuda"
2020-01-03,0,"Antigua and Barbuda"
2020-01-04,0,"Antigua and Barbuda"
2020-01-05,0,"Antigua and Barbuda"
2020-01-06,0,"Antigua and Barbuda"
2020-01-07,0,"Antigua and Barbuda"
2020-01-08,0,"Antigua and Barbuda"
2020-01-09,0,"Antigua and Barbuda"
2020-01-10,0,"Antigua and Barbuda"
2020-01-11,0,"Antigua and Barbuda"
2020-01-12,0,"Antigua and Barbuda"
2020-01-13,0,"Antigua and Barbuda"
2020-01-14,0,"Antigua and Barbuda"
2020-01-15,0,"Antigua and Barbuda"
2020-01-16,0,"Antigua and Barbuda"
2020-01-17,0,"Antigua and Barbuda"
2020-01-18,0,"Antigua and Barbuda"
2020-01-19,0,"Antigua and Barbuda"
2020-01-20,0,"Antigua and Barbuda"
2020-01-21,0,"Antigua and Barbuda"
2020-01-22,0,"Antigua and Barbuda"
2020-01-23,0,"Antigua and Barbuda"
2020-01-24,0,"Antigua and Barbuda"
2020-01-25,0,"Antigua and Barbuda"
2020-01-26,0,"Antigua and Barbuda"
2020-01-27,0,"Antigua and Barbuda"
2020-01-28,0,"Antigua and Barbuda"
2020-01-29,0,"Antigua and Barbuda"
2020-01-30,0,"Antigua and Barbuda"
2020-01-31,0,"Antigua and Barbuda"
2020-02-01,0,"Antigua and Barbuda"
2020-02-02,0,"Antigua and Barbuda"
2020-02-03,0,"Antigua and Barbuda"
2020-02-04,0,"Antigua and Barbuda"
2020-02-05,0,"Antigua and Barbuda"
2020-02-06,0,"Antigua and Barbuda"
2020-02-07,0,"Antigua and Barbuda"
2020-02-08,0,"Antigua and Barbuda"
2020-02-09,0,"Antigua and Barbuda"
2020-02-10,0,"Antigua and Barbuda"
2020-02-11,0,"Antigua and Barbuda"
2020-02-12,0,"Antigua and Barbuda"
2020-02-13,0,"Antigua and Barbuda"
2020-02-14,0,"Antigua and Barbuda"
2020-02-15,0,"Antigua and Barbuda"
2020-02-16,0,"Antigua and Barbuda"
2020-02-17,0,"Antigua and Barbuda"
2020-02-18,0,"Antigua and Barbuda"
2020-02-19,0,"Antigua and Barbuda"
2020-02-20,0,"Antigua and Barbuda"
2020-02-21,0,"Antigua and Barbuda"
2020-02-22,0,"Antigua and Barbuda"
2020-02-23,0,"Antigua and Barbuda"
2020-02-24,0,"Antigua and Barbuda"
2020-02-25,0,"Antigua and Barbuda"
2020-02-26,0,"Antigua and Barbuda"
2020-02-27,0,"Antigua and Barbuda"
2020-02-28,0,"Antigua and Barbuda"
2020-02-29,0,"Antigua and Barbuda"
2020-03-01,0,"Antigua and Barbuda"
2020-03-02,0,"Antigua and Barbuda"
2020-03-03,0,"Antigua and Barbuda"
2020-03-04,0,"Antigua and Barbuda"
2020-03-05,0,"Antigua and Barbuda"
2020-03-06,0,"Antigua and Barbuda"
2020-03-07,0,"Antigua and Barbuda"
2020-03-08,0,"Antigua and Barbuda"
2020-03-09,0,"Antigua and Barbuda"
2020-03-10,0,"Antigua and Barbuda"
2020-03-11,0,"Antigua and Barbuda"
2020-03-12,0,"Antigua and Barbuda"
2020-03-13,0,"Antigua and Barbuda"
2020-03-14,0,"Antigua and Barbuda"
2020-03-15,100,"Antigua and Barbuda"
2020-03-16,100,"Antigua and Barbuda"
2020-03-17,0,"Antigua and Barbuda"
2020-03-18,0,"Antigua and Barbuda"
2020-03-19,0,"Antigua and Barbuda"
2020-03-20,0,"Antigua and Barbuda"
2020-03-21,0,"Antigua and Barbuda"
2020-03-22,0,"Antigua and Barbuda"
2020-03-23,0,"Antigua and Barbuda"
2020-03-24,100,"Antigua and Barbuda"
2020-03-25,0,"Antigua and Barbuda"
2020-03-26,0,"Antigua and Barbuda"
2020-03-27,0,"Antigua and Barbuda"
2020-03-28,0,"Antigua and Barbuda"
2020-03-29,0,"Antigua and Barbuda"
2020-03-30,0,"Antigua and Barbuda"
2020-03-31,0,"Antigua and Barbuda"
2020-04-01,0,"Antigua and Barbuda"
2020-04-02,0,"Antigua and Barbuda"
2020-04-03,0,"Antigua and Barbuda"
2020-04-04,0,"Antigua and Barbuda"
2020-04-05,0,"Antigua and Barbuda"
2020-04-06,0,"Antigua and Barbuda"
2020-04-07,0,"Antigua and Barbuda"
2020-04-08,0,"Antigua and Barbuda"
2020-04-09,0,"Antigua and Barbuda"
2020-04-10,0,"Antigua and Barbuda"
2020-04-11,0,"Antigua and Barbuda"
2020-04-12,0,"Antigua and Barbuda"
2020-04-13,0,"Antigua and Barbuda"
2020-04-14,0,"Antigua and Barbuda"
2020-04-15,0,"Antigua and Barbuda"
2020-04-16,0,"Antigua and Barbuda"
2020-04-17,0,"Antigua and Barbuda"
2020-04-18,0,"Antigua and Barbuda"
2020-04-19,0,"Antigua and Barbuda"
2020-04-20,0,"Antigua and Barbuda"
2020-04-21,0,"Antigua and Barbuda"
2020-04-22,0,"Antigua and Barbuda"
2020-04-23,0,"Antigua and Barbuda"
2020-04-24,0,"Antigua and Barbuda"
2020-04-25,0,"Antigua and Barbuda"
2020-04-26,0,"Antigua and Barbuda"
2020-04-27,0,"Antigua and Barbuda"
2020-04-28,0,"Antigua and Barbuda"
2020-04-29,0,"Antigua and Barbuda"
2020-04-30,0,"Antigua and Barbuda"
2020-05-01,0,"Antigua and Barbuda"
2020-05-02,0,"Antigua and Barbuda"
2020-05-03,0,"Antigua and Barbuda"
2020-05-04,0,"Antigua and Barbuda"
2020-05-05,0,"Antigua and Barbuda"
2020-05-06,0,"Antigua and Barbuda"
2020-05-07,0,"Antigua and Barbuda"
2020-05-08,0,"Antigua and Barbuda"
2020-05-09,0,"Antigua and Barbuda"
2020-05-10,0,"Antigua and Barbuda"
2020-05-11,0,"Antigua and Barbuda"
2020-05-12,0,"Antigua and Barbuda"
2020-05-13,0,"Antigua and Barbuda"
2020-05-14,0,"Antigua and Barbuda"
2020-05-15,0,"Antigua and Barbuda"
2020-05-16,0,"Antigua and Barbuda"
2020-05-17,0,"Antigua and Barbuda"
2020-05-18,0,"Antigua and Barbuda"
2020-05-19,0,"Antigua and Barbuda"
2020-05-20,0,"Antigua and Barbuda"
2020-05-21,0,"Antigua and Barbuda"
2020-05-22,0,"Antigua and Barbuda"
2020-05-23,0,"Antigua and Barbuda"
2020-05-24,0,"Antigua and Barbuda"
2020-05-25,0,"Antigua and Barbuda"
2020-05-26,0,"Antigua and Barbuda"
2020-05-27,0,"Antigua and Barbuda"
2020-05-28,0,"Antigua and Barbuda"
2020-05-29,0,"Antigua and Barbuda"
2020-05-30,0,"Antigua and Barbuda"
2020-05-31,0,"Antigua and Barbuda"
2020-06-01,0,"Antigua and Barbuda"
2020-06-02,0,"Antigua and Barbuda"
2020-06-03,0,"Antigua and Barbuda"
2020-06-04,0,"Antigua and Barbuda"
2020-06-05,0,"Antigua and Barbuda"
2020-06-06,0,"Antigua and Barbuda"
2020-06-07,0,"Antigua and Barbuda"
2020-06-08,0,"Antigua and Barbuda"
2020-06-09,0,"Antigua and Barbuda"
2020-06-10,0,"Antigua and Barbuda"
2020-06-11,0,"Antigua and Barbuda"
2020-06-12,0,"Antigua and Barbuda"
2020-06-13,0,"Antigua and Barbuda"
2020-06-14,0,"Antigua and Barbuda"
2020-06-15,0,"Antigua and Barbuda"
2020-06-16,0,"Antigua and Barbuda"
2020-06-17,0,"Antigua and Barbuda"
2020-06-18,0,"Antigua and Barbuda"
2020-06-19,0,"Antigua and Barbuda"
2020-06-20,0,"Antigua and Barbuda"
2020-06-21,0,"Antigua and Barbuda"
2020-06-22,0,"Antigua and Barbuda"
2020-06-23,0,"Antigua and Barbuda"
2020-06-24,0,"Antigua and Barbuda"
2020-06-25,0,"Antigua and Barbuda"
2020-06-26,0,"Antigua and Barbuda"
2020-06-27,0,"Antigua and Barbuda"
2020-06-28,0,"Antigua and Barbuda"
2020-06-29,0,"Antigua and Barbuda"
2020-06-30,0,"Antigua and Barbuda"
2020-07-01,0,"Antigua and Barbuda"
2020-07-02,0,"Antigua and Barbuda"
2020-07-03,0,"Antigua and Barbuda"
2020-07-04,0,"Antigua and Barbuda"
2020-07-05,0,"Antigua and Barbuda"
2020-07-06,0,"Antigua and Barbuda"
2020-07-07,0,"Antigua and Barbuda"
2020-07-08,0,"Antigua and Barbuda"
2020-07-09,0,"Antigua and Barbuda"
2020-07-10,0,"Antigua and Barbuda"
2020-07-11,0,"Antigua and Barbuda"
2020-07-12,0,"Antigua and Barbuda"
2020-07-13,0,"Antigua and Barbuda"
2020-07-14,0,"Antigua and Barbuda"
2020-07-15,0,"Antigua and Barbuda"
2020-07-16,0,"Antigua and Barbuda"
2020-07-17,0,"Antigua and Barbuda"
2020-07-18,0,"Antigua and Barbuda"
2020-07-19,0,"Antigua and Barbuda"
2020-07-20,0,"Antigua and Barbuda"
2020-07-21,0,"Antigua and Barbuda"
2020-07-22,0,"Antigua and Barbuda"
2020-07-23,0,"Antigua and Barbuda"
2020-07-24,0,"Antigua and Barbuda"
2020-07-25,0,"Antigua and Barbuda"
2020-07-26,0,"Antigua and Barbuda"
2020-07-27,NA,"Antigua and Barbuda"
2020-07-28,NA,"Antigua and Barbuda"
2020-07-29,NA,"Antigua and Barbuda"
2020-07-30,NA,"Antigua and Barbuda"
2020-07-31,NA,"Antigua and Barbuda"
2020-08-01,NA,"Antigua and Barbuda"
2020-08-02,NA,"Antigua and Barbuda"
2020-08-03,NA,"Antigua and Barbuda"
2020-08-04,NA,"Antigua and Barbuda"
2020-08-05,NA,"Antigua and Barbuda"
2020-08-06,NA,"Antigua and Barbuda"
2020-08-07,NA,"Antigua and Barbuda"
2020-08-08,NA,"Antigua and Barbuda"
2020-08-09,NA,"Antigua and Barbuda"
2020-08-10,NA,"Antigua and Barbuda"
2020-08-11,NA,"Antigua and Barbuda"
2020-08-12,NA,"Antigua and Barbuda"
2020-08-13,NA,"Antigua and Barbuda"
2020-08-14,NA,"Antigua and Barbuda"
2020-08-15,NA,"Antigua and Barbuda"
2020-08-16,NA,"Antigua and Barbuda"
2020-08-17,NA,"Antigua and Barbuda"
2020-08-18,NA,"Antigua and Barbuda"
2019-12-31,0,"Argentina"
2020-01-01,0,"Argentina"
2020-01-02,0,"Argentina"
2020-01-03,0,"Argentina"
2020-01-04,0,"Argentina"
2020-01-05,0,"Argentina"
2020-01-06,0,"Argentina"
2020-01-07,0,"Argentina"
2020-01-08,0,"Argentina"
2020-01-09,0,"Argentina"
2020-01-10,0,"Argentina"
2020-01-11,0,"Argentina"
2020-01-12,0,"Argentina"
2020-01-13,0,"Argentina"
2020-01-14,0,"Argentina"
2020-01-15,0,"Argentina"
2020-01-16,0,"Argentina"
2020-01-17,0,"Argentina"
2020-01-18,0,"Argentina"
2020-01-19,0,"Argentina"
2020-01-20,0,"Argentina"
2020-01-21,0,"Argentina"
2020-01-22,0,"Argentina"
2020-01-23,0,"Argentina"
2020-01-24,0,"Argentina"
2020-01-25,0,"Argentina"
2020-01-26,0,"Argentina"
2020-01-27,0,"Argentina"
2020-01-28,0,"Argentina"
2020-01-29,0,"Argentina"
2020-01-30,0,"Argentina"
2020-01-31,0,"Argentina"
2020-02-01,0,"Argentina"
2020-02-02,0,"Argentina"
2020-02-03,0,"Argentina"
2020-02-04,0,"Argentina"
2020-02-05,0,"Argentina"
2020-02-06,0,"Argentina"
2020-02-07,0,"Argentina"
2020-02-08,0,"Argentina"
2020-02-09,0,"Argentina"
2020-02-10,0,"Argentina"
2020-02-11,0,"Argentina"
2020-02-12,0,"Argentina"
2020-02-13,0,"Argentina"
2020-02-14,100,"Argentina"
2020-02-15,0,"Argentina"
2020-02-16,0,"Argentina"
2020-02-17,0,"Argentina"
2020-02-18,0,"Argentina"
2020-02-19,100,"Argentina"
2020-02-20,0,"Argentina"
2020-02-21,0,"Argentina"
2020-02-22,0,"Argentina"
2020-02-23,0,"Argentina"
2020-02-24,0,"Argentina"
2020-02-25,100,"Argentina"
2020-02-26,0,"Argentina"
2020-02-27,100,"Argentina"
2020-02-28,0,"Argentina"
2020-02-29,0,"Argentina"
2020-03-01,200,"Argentina"
2020-03-02,200,"Argentina"
2020-03-03,100,"Argentina"
2020-03-04,400,"Argentina"
2020-03-05,500,"Argentina"
2020-03-06,100,"Argentina"
2020-03-07,400,"Argentina"
2020-03-08,400,"Argentina"
2020-03-09,100,"Argentina"
2020-03-10,800,"Argentina"
2020-03-11,300,"Argentina"
2020-03-12,400,"Argentina"
2020-03-13,100,"Argentina"
2020-03-14,400,"Argentina"
2020-03-15,800,"Argentina"
2020-03-16,700,"Argentina"
2020-03-17,900,"Argentina"
2020-03-18,1000,"Argentina"
2020-03-19,100,"Argentina"
2020-03-20,700,"Argentina"
2020-03-21,700,"Argentina"
2020-03-22,500,"Argentina"
2020-03-23,900,"Argentina"
2020-03-24,400,"Argentina"
2020-03-25,800,"Argentina"
2020-03-26,600,"Argentina"
2020-03-27,300,"Argentina"
2020-03-28,400,"Argentina"
2020-03-29,1100,"Argentina"
2020-03-30,500,"Argentina"
2020-03-31,1300,"Argentina"
2020-04-01,1100,"Argentina"
2020-04-02,900,"Argentina"
2020-04-03,700,"Argentina"
2020-04-04,500,"Argentina"
2020-04-05,1000,"Argentina"
2020-04-06,700,"Argentina"
2020-04-07,400,"Argentina"
2020-04-08,700,"Argentina"
2020-04-09,1200,"Argentina"
2020-04-10,900,"Argentina"
2020-04-11,1400,"Argentina"
2020-04-12,400,"Argentina"
2020-04-13,900,"Argentina"
2020-04-14,900,"Argentina"
2020-04-15,1100,"Argentina"
2020-04-16,700,"Argentina"
2020-04-17,500,"Argentina"
2020-04-18,900,"Argentina"
2020-04-19,500,"Argentina"
2020-04-20,1000,"Argentina"
2020-04-21,2400,"Argentina"
2020-04-22,300,"Argentina"
2020-04-23,700,"Argentina"
2020-04-24,1000,"Argentina"
2020-04-25,900,"Argentina"
2020-04-26,1100,"Argentina"
2020-04-27,1000,"Argentina"
2020-04-28,1300,"Argentina"
2020-04-29,1700,"Argentina"
2020-04-30,1200,"Argentina"
2020-05-01,700,"Argentina"
2020-05-02,1500,"Argentina"
2020-05-03,1700,"Argentina"
2020-05-04,1600,"Argentina"
2020-05-05,800,"Argentina"
2020-05-06,1200,"Argentina"
2020-05-07,800,"Argentina"
2020-05-08,1100,"Argentina"
2020-05-09,1700,"Argentina"
2020-05-10,1300,"Argentina"
2020-05-11,1400,"Argentina"
2020-05-12,2500,"Argentina"
2020-05-13,2400,"Argentina"
2020-05-14,1600,"Argentina"
2020-05-15,1600,"Argentina"
2020-05-16,2900,"Argentina"
2020-05-17,2400,"Argentina"
2020-05-18,1800,"Argentina"
2020-05-19,3000,"Argentina"
2020-05-20,2000,"Argentina"
2020-05-21,3000,"Argentina"
2020-05-22,1800,"Argentina"
2020-05-23,2100,"Argentina"
2020-05-24,2400,"Argentina"
2020-05-25,3500,"Argentina"
2020-05-26,3500,"Argentina"
2020-05-27,3100,"Argentina"
2020-05-28,1300,"Argentina"
2020-05-29,1900,"Argentina"
2020-05-30,3200,"Argentina"
2020-05-31,3500,"Argentina"
2020-06-01,3800,"Argentina"
2020-06-02,3400,"Argentina"
2020-06-03,3400,"Argentina"
2020-06-04,2300,"Argentina"
2020-06-05,2500,"Argentina"
2020-06-06,4800,"Argentina"
2020-06-07,2700,"Argentina"
2020-06-08,4400,"Argentina"
2020-06-09,3400,"Argentina"
2020-06-10,5200,"Argentina"
2020-06-11,4400,"Argentina"
2020-06-12,2600,"Argentina"
2020-06-13,7500,"Argentina"
2020-06-14,6200,"Argentina"
2020-06-15,5000,"Argentina"
2020-06-16,2600,"Argentina"
2020-06-17,5400,"Argentina"
2020-06-18,3600,"Argentina"
2020-06-19,3500,"Argentina"
2020-06-20,5800,"Argentina"
2020-06-21,6500,"Argentina"
2020-06-22,8200,"Argentina"
2020-06-23,6200,"Argentina"
2020-06-24,6600,"Argentina"
2020-06-25,4200,"Argentina"
2020-06-26,4000,"Argentina"
2020-06-27,11300,"Argentina"
2020-06-28,11700,"Argentina"
2020-06-29,9800,"Argentina"
2020-06-30,11400,"Argentina"
2020-07-01,10500,"Argentina"
2020-07-02,8600,"Argentina"
2020-07-03,4600,"Argentina"
2020-07-04,12000,"Argentina"
2020-07-05,12000,"Argentina"
2020-07-06,10900,"Argentina"
2020-07-07,15300,"Argentina"
2020-07-08,10200,"Argentina"
2020-07-09,5300,"Argentina"
2020-07-10,5200,"Argentina"
2020-07-11,16500,"Argentina"
2020-07-12,16600,"Argentina"
2020-07-13,12700,"Argentina"
2020-07-14,14500,"Argentina"
2020-07-15,16000,"Argentina"
2020-07-16,11200,"Argentina"
2020-07-17,8300,"Argentina"
2020-07-18,15800,"Argentina"
2020-07-19,24000,"Argentina"
2020-07-20,20900,"Argentina"
2020-07-21,14900,"Argentina"
2020-07-22,16500,"Argentina"
2020-07-23,11000,"Argentina"
2020-07-24,6600,"Argentina"
2020-07-25,11100,"Argentina"
2020-07-26,23400,"Argentina"
2020-07-27,NA,"Argentina"
2020-07-28,NA,"Argentina"
2020-07-29,NA,"Argentina"
2020-07-30,NA,"Argentina"
2020-07-31,NA,"Argentina"
2020-08-01,NA,"Argentina"
2020-08-02,NA,"Argentina"
2020-08-03,NA,"Argentina"
2020-08-04,NA,"Argentina"
2020-08-05,NA,"Argentina"
2020-08-06,NA,"Argentina"
2020-08-07,NA,"Argentina"
2020-08-08,NA,"Argentina"
2020-08-09,NA,"Argentina"
2020-08-10,NA,"Argentina"
2020-08-11,NA,"Argentina"
2020-08-12,NA,"Argentina"
2020-08-13,NA,"Argentina"
2020-08-14,NA,"Argentina"
2020-08-15,NA,"Argentina"
2020-08-16,NA,"Argentina"
2020-08-17,NA,"Argentina"
2020-08-18,NA,"Argentina"
2019-12-31,0,"Armenia"
2020-01-01,0,"Armenia"
2020-01-02,0,"Armenia"
2020-01-03,0,"Armenia"
2020-01-04,0,"Armenia"
2020-01-05,0,"Armenia"
2020-01-06,0,"Armenia"
2020-01-07,0,"Armenia"
2020-01-08,0,"Armenia"
2020-01-09,0,"Armenia"
2020-01-10,0,"Armenia"
2020-01-11,0,"Armenia"
2020-01-12,0,"Armenia"
